text,label,uuid
"Me gusta mucho Parrilla Urbana, hay algo rico para todos. La entrada de pulpo y la ensalada de mandarina son mis favoritos. Buena atencin de las nieras, nos ayudan a comer tranquilos y mi hija feliz en las actividades que ellas proponen.  Bast men de...Ms",4,1306
Es un restaurante muy bonito pero lo que te vende es pura vista la gente muy amable con muy buena actitud pero la comida no est al nivel de lo dems los platos rondan des lo ms barato 120 pesos hasta 290 pero la mayora...Ms,1,1177
"La charamusca es un excelente lugar especializado en pan dulce.  Tengo muchos aos de visitar el lugar y no deja de fallar.  Tpicamente compramos donas, pan de queso, pan de nata, etc.",3,487
"Aqui puedes  pasar el rato,  comer rico, o encontrar la excursion que necesites, por la noche tienes restaurantes abiertos, y  un punto de ubicacion sencillo- ",3,3204
"Hay Playa publica pero te cobran el estacionamiento 50 con lo cual tienes derecho a los baos y las regaderas, la playa en partes esta sucia con plstico de cubiertos desechables, las pocas palmeras estn cercadas, tienes que alquilar sombrillas o darte una buena asoleada, me toco mar picado, por lo que solo nos tumbamos un rato y mejor nos fuimos a los cenotes, alquilan tiendas para acampar 100.00 pp y por tienda. lleva tus bebidas me cobraron 140 por 2 cervezas (un robo).",2,1980
"Mi esposa y yo comimos aqu la noche pasada despus de leer las crticas. Primero, el restaurante se estrell anoche, con cada mesa. Algunas personas tenan que ser rechazaron. En segundo lugar, el servicio y la amabilidad del personal es maravilloso. Creo que el restaurante...es relativamente nuevo, por lo que todava se puede tratar de conseguir los problemas. Tuve el Upper Pontoon bistec que estaba perfectamente mediano y me gust mucho. Mi mujer pidi el Tequila Shrimp que fueron dos brochetas de gambas muy grande con pimientos y cebollas verdes. El nico problema era el camarn estaban cocinados muy plenamente y tena que ser devuelto para ms parrilla. Lo mismo sucedi en la mesa de al lado para nosotros donde el pollo Mole deban ser devueltos vi el centro del pollo era roja. Estos errores son donde ms atencin en la cocina, y quizs ms experiencia, lo correcto. El personal es tan agradable que volveramos de nuevo (y los camarones eran bien cuando llegaron), slo asegrate cuando pides insistir en que el pollo o gambas es bien preparado.Ms",2,2875
"habia estado hace como un ao ah y la verdad estaba mejor, hay demasiados pues hoy en dia y lo que es mas triste vendiendo chacharas o sea articulos que se venden en cualquier acera de la ciudad, en mi opinion deberian de vender puras...Ms",2,1363
"No estoy seguro si es por COVID, pero el museo es bastante bsico incluso por 30 pesos. El chocolate caliente estaba bien y uno sali tibio.",1,2231
"Bueno para el surf. Bonito entorno pero no una bonita playa. Gray, sucio y arena. Sayulita en sí ha conseguido muy turístico y ha perdido mucho del encanto que creo que nos trajeron gente aquí al principio. La comida en la ciudad en general es bastante mediocre. Playa de los Muertos (a corta distancia a pie de la playa principal de Sayulita) es más bonito y menos lleno, pero no es bueno para el surf. En general, estuvimos bastante decepcionados con Sayulita como un conjunto y no regresaría, a menos que sólo queríamos hacer surf. Hay muchas playas bonita en la región, y probables menos turísticas ""joya ocultos"" ciudades así.",2,4411
"Muy bonito todo, la comida muy buena, excelente sazn y el show de tecuanes es muy interesante y familiar 

Atendidos por Diego Martnez",4,2750
"Tiene por ejemplo una arena entonces nuestro resort y hermosa agua con algunas algas. Hay un montón de gente y tiendas. No existen lugares para escapar solos y disfrutar. El ambiente es muy concurrido, así que si lo que buscas es que luego te gustaría más que nosotros. Nos hicieron bajar por este camino por la noche a la calle principal y visitamos los restaurantes, tiendas y bares. Nos quedamos hasta medianoche escuchando una banda y regresar a nuestro resort en nuestra alquilado carrito de golf.",2,1614
"Estuvimos una noche mi amiga y yo y nos toc en la habitacin 4, s escucha como pasa el agua cuando en otra habitacin usan el sanitario, todo lo de afuera de escucha, te sientes como en una casa sin privacidad.",1,4009
Una experiencia memorable. Nos recibieron muy amables. Nos obsequiaron un coctel de bienvenida en su bar a la orilla del mar. Y recibimos un up-grade de habitacin que nos permiti tener una impresionante vista al mar y una terraza muy amplia y confortable. Adems de tener un minibar con bebidas de cortesa. Dormir entre sus deliciosas almohadas te hace no querer levantarte de la cama. Y luego pasamos al comedor porque el desayuno estaba incluido en la tarifa y que delicia! chilaquiles y jugo fresco y caf; todo servido con una sonrisa y el genuino deseo de complacer.  El hotel tiene un precioso deck de madera con camastros y sombrillas. Y una escalera que te permite llegar directamente al mar y darte un chapuzn en sus famosas aguas turqueza. Te ofrecen bicicletas y kayak y,4,1141
"Hemos visitado estas ruinas antes, y tambin han sido a Chichen Itza. no hay discusin estas son mucho ms pequeas que Chichen Itza, pero ofrecen una perspectiva diferente. La ubicacin es impresionante. Est a un corto paseo de las ruinas de la carretera (tomamos un colectivo hasta la zona).  o puedes pagar los 20 pesos por el viaje de ida y vuelta en tranva, o simplemente a pie. Cogimos el tranva porque mi padre haban tenido recientemente una ciruga y no poda caminar tan lejos.puede ser confuso cuando llega gente ya que hay mucha gente que ofrece un montn de productos y servicios. No necesitamos una gua, as que no puedo comentar sobre ese aspecto (otros han amablemente hecho en otras crticas).  Si slo quieres ir a pie a las ruinas, sigue caminando pasado todos ellos y en unos 5 minutos (dependiendo de a gran velocidad) llegar en la taquilla. se paga para entrar en las ruinas (57 pesos cada uno si recuerdo bien) en la taquilla de venta al final de la carretera. no tienes que comprar los billetes en la carretera en el camino a las ruinas como algunos vendedores te hacen creer.Si decides coger el tranva, necesitas comprar una pulsera. Hay un rea donde cola para coger el tranva, y compre su billete de la cabina a la izquierda de esta zona.Tome agua embotellada de su complejo, o comprar en el camino. hace mucho calor en las ruinas, y no hay nada que comprar agua.NOTA: cometimos el error de utilizar el bao en el ""Mall"" cerca de donde el colectivo te deja y puedes coger el tranva. No haba asientos del inodoro en el bao de las mujeres, y no hay toallas de papel en cualquiera de los baos. En su lugar, dos chicos sentados en sillas de plstico con una pequea mesa sentar justo en frente y demanda dinero para usar el bao. me ignoraron ellos, y que no parece ser un problema (aunque no soy ex militares, grande, y no exactamente un aspecto que animara pulse el tema).  no me importa la idea de pagar por el bao servicio ya que no habra un costo para los dueos del centro comercial para operar el lavatorio, y me imagino que un montn de gente utiliza los baos sin comprar nada. Pero si quieren cobrar por este servicio, y eso es de hecho lo que estos dos chicos estaban haciendo, y luego tienen que hacer mucho menos dudosa.",4,4848
"El lugar es muy tradicional, buena msica mexicana. La carta est bien, los platillos estn ricos. La nica crtica que tengo es el servicio. Hay que pedir todo 2 o hasta 3 veces. Un poco desorganizado. Tuvimos 3 meseros en una comida.",2,4547
"Buena comisa y muchoas artesanas. El clima es agradable y nicamente la psima experiencia que tuve con el Hotel Hacienda tres vidas, me arruin el viaje.",3,829
"Muy rico, men del da econmico sper completo, atencin de primera.
Esta muy cntrico es una excelente opcin para comidas en familia",4,1592
"El lugar es muy agradable, pero demasiado caros, pequeas porciones y lo peor es que no era bueno. . . .",2,4817
"Housewine bistec era de buena calidad, salsa de mostaza aspargus no fue el mejor plato, salsa de carne era buena pero piezas eran similares a los neumticos de mi coche. El plato era carne y salsa de esprragos 5 solo, arroz o patatas, no. Pedimos...inmediatamente, papas fritas. . . Se tardaron ms de 20 minutos, tuve que esperar a terminar mi ltimo trozo de carne, finalmente. . . Y saban muy mal, incluso ketchup o mayonesa no ayuda el sabor.

Muy caro para el gusto.

La camarera hizo su trabajo, iba mal en la cocina. Cuando el restaurante estaba lleno, apenas 15% de tomar 20 minutos para tener una guarnicin en su mesa, lo que sucede si estaba lleno?

Lo siento tena que escribir este comentario negativo, pero no puedo hacer cosas buenas cuando estaban mal.

Una disculpa sera el derecho forma y quizs no pagar por las patatas fritas. Debes haber visto que las patatas fritas eran apenas sin tocar. . .Ms",1,2535
"Es MUY IMPORTANTE que los administradores se hagan RESPONSABLES de la condicin de DESCUIDO y SUCIEDAD en la que se encuentra este lugar, la realidad es que pagas por CALIDAD, DESCANSO Y TRANQUILIDAD, Pero solo encuentras ESTRES, ENOJO Y FRUSTRACIN. El personal se muestra amable, los alimentos en general son buenosy el SPA que fue una de las razones por la que escogimos EL SANTUARIO se encuentra descuidado, aunque el servicio est bien. Pero tal vez y solo tal vez sera lo ms rescatable de este SUPUESTO HOTEL RESORT!. Ojal y esta opinin sea vista y til para muchos viajeros,  pero sobre todo por las personas responsables de que este Hotel sea tan deficiente.",0,4528
"Entramos y nos encontramos con otro espacio natural impactante cada lugar te impresiona y cada uno con elementos diferentes, colores y todo completamente nico y hermoso.Desde un da antes nos cancelaron la cena por el viento que haca, la reprogramamos para el siguiente da y el aire contino, an as quisimos ir a conocer, nos hospedamos en el hotel 1800 y gracias a eso tenamos acceso a los parques.La atencin en cada uno de los lugares muy buena, la cena era muy prometedora.Entramos y en primera instancia sigues una brecha como de 10 minutos hasta llegar a ver una gran cantidad de arena brillante, bajamos del auto para intentar llegar hasta el Dinosaurio y fue toda una aventura jejeje, nos divertimos mucho y aunque no pudimos vivir la experiencia de la cena en las Dunas, ser el pretexto para volver.Los invito a escribir su propia historia hasta la prxima y buen viaje ",4,192
"El museo vale mucho la pena, esta interesante, te remonta a aquella poca y tiene un gran encanto. Tiene una entrada a un tnel y se siente mucha emocin entrar. El PERO MS GRANDE son sus guas, las 2 que nos tocaron son bastante malas para explicar y tienen muuuuy mala actitud. No son agradables como usualmente son los guas, le falta empata y son un poco groseras (no piden las cosas, las ordenan).Pero el museo sin duda lo tienes que visitar.",3,605
"El servicio fue por debajo de la media, jvenes amables pero no al pendiente de la mesa. El sabor de la pasta y pizza fue bueno, sin embargo el precio en relacin a las proporciones nada justo. 
Finalmente, para hacer pago con tarjeta debe ser...Ms",1,1430
"Definitivamente me fui muy contento con lo que viv en este hostel, la gente muy amable, super cooperadores, me ayudaron mucho a la hora de planear mi viaje y a orientarme un poco en la zona. En cuanto la estructura del hostel pues es bonita es como una pensin vieja pero bien mantenida, esta bien pintada y limpia, la cama que me dieron era bien cmoda, la cocina super bonita y limpia, tienen una sala de televisin con peliculas y dems muy comoda por cierto. Me voy sin ningn reclamo la verdad, para mi uno de los mejores hostels de mi viaje, lo recomiendo mil y en cuanto relacin precio lo que ofrecen muy bien, bastante barato la verdad, me hubiera gustado estar ms tiempo.",4,495
